source_id	target_id
C562924	DOID:0060256
MESH:C562924	DOID:0060256
C535729	DOID:0060257
MESH:C535729	DOID:0060257
C567142	DOID:0060259
MESH:C567142	DOID:0060259
D001763	DOID:0060260
MESH:D001763	DOID:0060260
D005705	DOID:0060262
MESH:D005705	DOID:0060262
D065708	DOID:0060263
MESH:D065708	DOID:0060263
C580383	DOID:0060264
MESH:C580383	DOID:0060264
C564738	DOID:0060267
MESH:C564738	DOID:0060267
C567325	DOID:0060268
MESH:C567325	DOID:0060268
C567324	DOID:0060269
MESH:C567324	DOID:0060269
C548072	DOID:0060272
MESH:C548072	DOID:0060272
C536716	DOID:0060273
MESH:C536716	DOID:0060273
C537745	DOID:0060274
MESH:C537745	DOID:0060274
C548074	DOID:0060275
MESH:C548074	DOID:0060275
D054514	DOID:0060282
MESH:D054514	DOID:0060282
C564818	DOID:0060283
MESH:C564818	DOID:0060283
D006457	DOID:0060284
MESH:D006457	DOID:0060284
C566826	DOID:0060285
MESH:C566826	DOID:0060285
C536232	DOID:0060289
MESH:C536232	DOID:0060289
C536717	DOID:0060290
MESH:C536717	DOID:0060290
C563160	DOID:0060291
MESH:C563160	DOID:0060291
C580533	DOID:0060292
MESH:C580533	DOID:0060292
C536214	DOID:0060294
MESH:C536214	DOID:0060294
C536210	DOID:0060296
MESH:C536210	DOID:0060296
C565167	DOID:0060297
MESH:C565167	DOID:0060297
C567307	DOID:0060299
MESH:C567307	DOID:0060299
C566443	DOID:0060300
MESH:C566443	DOID:0060300
C535730	DOID:0060304
MESH:C535730	DOID:0060304
C538012	DOID:0060306
MESH:C538012	DOID:0060306
C557675	DOID:0060313
MESH:C557675	DOID:0060313
D017733	DOID:0060315
MESH:D017733	DOID:0060315
D009958	DOID:0060316
MESH:D009958	DOID:0060316
D008169	DOID:0060317
MESH:D008169	DOID:0060317
D015473	DOID:0060318
MESH:D015473	DOID:0060318
D006323	DOID:0060319
MESH:D006323	DOID:0060319
D006552	DOID:0060320
MESH:D006552	DOID:0060320
D000099245	DOID:0060321
MESH:D000099245	DOID:0060321
D008417	DOID:0060322
MESH:D008417	DOID:0060322
D008591	DOID:0060326
MESH:D008591	DOID:0060326
D000099245	DOID:0060327
MESH:D000099245	DOID:0060327
D012003	DOID:0060328
MESH:D012003	DOID:0060328
D011271	DOID:0060329
MESH:D011271	DOID:0060329
C535289	DOID:0060330
MESH:C535289	DOID:0060330
C579867	DOID:0060336
MESH:C579867	DOID:0060336
C537943	DOID:0060337
MESH:C537943	DOID:0060337
C562503	DOID:0060341
MESH:C562503	DOID:0060341
C566345	DOID:0060342
MESH:C566345	DOID:0060342
D016917	DOID:0060345
MESH:D016917	DOID:0060345
C538343	DOID:0060346
MESH:C538343	DOID:0060346
C563159	DOID:0060347
MESH:C563159	DOID:0060347
C537157	DOID:0060348
MESH:C537157	DOID:0060348
C537711	DOID:0060349
MESH:C537711	DOID:0060349
C538228	DOID:0060350
MESH:C538228	DOID:0060350
C563043	DOID:0060352
MESH:C563043	DOID:0060352
C566108	DOID:0060354
MESH:C566108	DOID:0060354
C535566	DOID:0060356
MESH:C535566	DOID:0060356
C535460	DOID:0060357
MESH:C535460	DOID:0060357
D054069	DOID:0060358
MESH:D054069	DOID:0060358
C537227	DOID:0060359
MESH:C537227	DOID:0060359
C566323	DOID:0060360
MESH:C566323	DOID:0060360
C535653	DOID:0060362
MESH:C535653	DOID:0060362
C537255	DOID:0060366
MESH:C537255	DOID:0060366
C557817	DOID:0060373
MESH:C557817	DOID:0060373
C537133	DOID:0060374
MESH:C537133	DOID:0060374
C557819	DOID:0060375
MESH:C557819	DOID:0060375
C536531	DOID:0060376
MESH:C536531	DOID:0060376
C563104	DOID:0060377
MESH:C563104	DOID:0060377
C557820	DOID:0060378
MESH:C557820	DOID:0060378
C563491	DOID:0060380
MESH:C563491	DOID:0060380
C557821	DOID:0060381
MESH:C557821	DOID:0060381
C557818	DOID:0060382
MESH:C557818	DOID:0060382
C538183	DOID:0060383
MESH:C538183	DOID:0060383
C538182	DOID:0060384
MESH:C538182	DOID:0060384
C538185	DOID:0060385
MESH:C538185	DOID:0060385
C535924	DOID:0060386
MESH:C535924	DOID:0060386
C537914	DOID:0060387
MESH:C537914	DOID:0060387
C567385	DOID:0060389
MESH:C567385	DOID:0060389
C567182	DOID:0060390
MESH:C567182	DOID:0060390
C567439	DOID:0060394
MESH:C567439	DOID:0060394
C579849	DOID:0060395
MESH:C579849	DOID:0060395
C567232	DOID:0060397
MESH:C567232	DOID:0060397
