source_id	target_id
C0585216	DOID:0112125
UMLS:C0585216	DOID:0112125
C1845987	DOID:0112128
UMLS:C1845987	DOID:0112128
C1846129	DOID:0112149
UMLS:C1846129	DOID:0112149
C1848097	DOID:0112150
UMLS:C1848097	DOID:0112150
C1848392	DOID:0112152
UMLS:C1848392	DOID:0112152
C0265201	DOID:0112158
UMLS:C0265201	DOID:0112158
C0406587	DOID:0112171
UMLS:C0406587	DOID:0112171
C4510617	DOID:0112172
UMLS:C4510617	DOID:0112172
C1848534	DOID:0112173
UMLS:C1848534	DOID:0112173
C0268514	DOID:0112180
UMLS:C0268514	DOID:0112180
C1849011	DOID:0112196
UMLS:C1849011	DOID:0112196
C1842149	DOID:0112282
UMLS:C1842149	DOID:0112282
C2673649	DOID:0112287
UMLS:C2673649	DOID:0112287
C1849053	DOID:0112292
UMLS:C1849053	DOID:0112292
C1866688	DOID:0112296
UMLS:C1866688	DOID:0112296
C0432221	DOID:0112297
UMLS:C0432221	DOID:0112297
C1855229	DOID:0112298
UMLS:C1855229	DOID:0112298
C1865695	DOID:0112299
UMLS:C1865695	DOID:0112299
C1837073	DOID:0112300
UMLS:C1837073	DOID:0112300
C1836862	DOID:0112301
UMLS:C1836862	DOID:0112301
C1843706	DOID:0112305
UMLS:C1843706	DOID:0112305
C0268563	DOID:0112307
UMLS:C0268563	DOID:0112307
C0342543	DOID:0112308
UMLS:C0342543	DOID:0112308
C0178238	DOID:100
UMLS:C0178238	DOID:100
C0018784	DOID:10003
UMLS:C0018784	DOID:10003
C1336753	DOID:10011
UMLS:C1336753	DOID:10011
C0025269	DOID:10016
UMLS:C0025269	DOID:10016
C0025267	DOID:10017
UMLS:C0025267	DOID:10017
C0014179	DOID:1002
UMLS:C0014179	DOID:1002
C0153454	DOID:10020
UMLS:C0153454	DOID:10020
C0153426	DOID:10021
UMLS:C0153426	DOID:10021
C0541912	DOID:10021
UMLS:C0541912	DOID:10021
C0345916	DOID:10022
UMLS:C0345916	DOID:10022
C0154723	DOID:10024
UMLS:C0154723	DOID:10024
C0039223	DOID:10027
UMLS:C0039223	DOID:10027
C0242172	DOID:1003
UMLS:C0242172	DOID:1003
C1370824	DOID:10030
UMLS:C1370824	DOID:10030
C0155918	DOID:10031
UMLS:C0155918	DOID:10031
C0524799	DOID:10032
UMLS:C0524799	DOID:10032
C0235238	DOID:10033
UMLS:C0235238	DOID:10033
C0152198	DOID:10034
UMLS:C0152198	DOID:10034
C0153167	DOID:10035
UMLS:C0153167	DOID:10035
C0153132	DOID:10039
UMLS:C0153132	DOID:10039
C0153136	DOID:10039
UMLS:C0153136	DOID:10039
C0339116	DOID:10040
UMLS:C0339116	DOID:10040
C0205747	DOID:10041
UMLS:C0205747	DOID:10041
C0334426	DOID:10044
UMLS:C0334426	DOID:10044
C0334424	DOID:10047
UMLS:C0334424	DOID:10047
C0151622	DOID:1005
UMLS:C0151622	DOID:1005
C0349515	DOID:10054
UMLS:C0349515	DOID:10054
C0345746	DOID:10069
UMLS:C0345746	DOID:10069
C1334370	DOID:10070
UMLS:C1334370	DOID:10070
C0240164	DOID:10071
UMLS:C0240164	DOID:10071
C0153166	DOID:10073
UMLS:C0153166	DOID:10073
C0020413	DOID:10074
UMLS:C0020413	DOID:10074
C0012561	DOID:10075
UMLS:C0012561	DOID:10075
C0010678	DOID:10079
UMLS:C0010678	DOID:10079
C0037753	DOID:10080
UMLS:C0037753	DOID:10080
C0153168	DOID:10081
UMLS:C0153168	DOID:10081
C0238440	DOID:10087
UMLS:C0238440	DOID:10087
C0021874	DOID:10095
UMLS:C0021874	DOID:10095
C0041228	DOID:10112
UMLS:C0041228	DOID:10112
C0041227	DOID:10113
UMLS:C0041227	DOID:10113
C0155211	DOID:10122
UMLS:C0155211	DOID:10122
C0375489	DOID:10123
UMLS:C0375489	DOID:10123
C0010034	DOID:10124
UMLS:C0010034	DOID:10124
C0339286	DOID:10125
UMLS:C0339286	DOID:10125
C0022578	DOID:10126
UMLS:C0022578	DOID:10126
C0028790	DOID:10127
UMLS:C0028790	DOID:10127
C0042485	DOID:10128
UMLS:C0042485	DOID:10128
C0042266	DOID:10131
UMLS:C0042266	DOID:10131
C0033951	DOID:10132
UMLS:C0033951	DOID:10132
C0043349	DOID:10138
UMLS:C0043349	DOID:10138
C0155160	DOID:10139
UMLS:C0155160	DOID:10139
C0013238	DOID:10140
UMLS:C0013238	DOID:10140
C1336745	DOID:10146
UMLS:C1336745	DOID:10146
C0153517	DOID:10149
UMLS:C0153517	DOID:10149
C0153518	DOID:10151
UMLS:C0153518	DOID:10151
C0153429	DOID:10152
UMLS:C0153429	DOID:10152
C0153428	DOID:10153
UMLS:C0153428	DOID:10153
C0153425	DOID:10154
UMLS:C0153425	DOID:10154
C0346627	DOID:10155
UMLS:C0346627	DOID:10155
C0020876	DOID:10156
UMLS:C0020876	DOID:10156
C0003977	DOID:10159
UMLS:C0003977	DOID:10159
C0027543	DOID:10159
UMLS:C0027543	DOID:10159
C0029445	DOID:10159
UMLS:C0029445	DOID:10159
C0158442	DOID:10159
UMLS:C0158442	DOID:10159
C0158449	DOID:10159
UMLS:C0158449	DOID:10159
C0158450	DOID:10159
UMLS:C0158450	DOID:10159
C0158451	DOID:10159
UMLS:C0158451	DOID:10159
C0745048	DOID:10159
UMLS:C0745048	DOID:10159
C0155253	DOID:10174
UMLS:C0155253	DOID:10174
C0030353	DOID:10175
UMLS:C0030353	DOID:10175
C0155288	DOID:10175
UMLS:C0155288	DOID:10175
C0242420	DOID:10175
UMLS:C0242420	DOID:10175
C0919308	DOID:10175
UMLS:C0919308	DOID:10175
C0154874	DOID:10176
UMLS:C0154874	DOID:10176
C0155593	DOID:10177
UMLS:C0155593	DOID:10177
C0852937	DOID:10183
UMLS:C0852937	DOID:10183
C0334474	DOID:10184
UMLS:C0334474	DOID:10184
C1333455	DOID:10187
UMLS:C1333455	DOID:10187
C0153968	DOID:10188
UMLS:C0153968	DOID:10188
C0347394	DOID:10188
UMLS:C0347394	DOID:10188
C1333174	DOID:10188
UMLS:C1333174	DOID:10188
C0008707	DOID:1019
UMLS:C0008707	DOID:1019
C1333970	DOID:10190
UMLS:C1333970	DOID:10190
C0205823	DOID:10192
UMLS:C0205823	DOID:10192
C1333059	DOID:10193
UMLS:C1333059	DOID:10193
C1335744	DOID:10194
UMLS:C1335744	DOID:10194
C1335434	DOID:10195
UMLS:C1335434	DOID:10195
C0349565	DOID:10199
UMLS:C0349565	DOID:10199
C1332932	DOID:10200
UMLS:C1332932	DOID:10200
C1333747	DOID:10201
UMLS:C1333747	DOID:10201
C0347423	DOID:10203
UMLS:C0347423	DOID:10203
C0347429	DOID:10205
UMLS:C0347429	DOID:10205
C0153972	DOID:10206
UMLS:C0153972	DOID:10206
C1335348	DOID:10207
UMLS:C1335348	DOID:10207
C1266131	DOID:10208
UMLS:C1266131	DOID:10208
C1333509	DOID:10209
UMLS:C1333509	DOID:10209
C0006739	DOID:10211
UMLS:C0006739	DOID:10211
C0031946	DOID:1022
UMLS:C0031946	DOID:1022
C0153241	DOID:1022
UMLS:C0153241	DOID:1022
C0153242	DOID:1022
UMLS:C0153242	DOID:1022
C0153243	DOID:1022
UMLS:C0153243	DOID:1022
C0153244	DOID:1022
UMLS:C0153244	DOID:1022
C0011633	DOID:10223
UMLS:C0011633	DOID:10223
C0023346	DOID:1023
UMLS:C0023346	DOID:1023
C0155733	DOID:10230
UMLS:C0155733	DOID:10230
C0153279	DOID:10234
UMLS:C0153279	DOID:10234
C0155339	DOID:10235
UMLS:C0155339	DOID:10235
C0015269	DOID:10236
UMLS:C0015269	DOID:10236
C0023343	DOID:1024
UMLS:C0023343	DOID:1024
C0039730	DOID:10241
UMLS:C0039730	DOID:10241
C0085399	DOID:10242
UMLS:C0085399	DOID:10242
C0029799	DOID:10247
UMLS:C0029799	DOID:10247
C0023351	DOID:1025
UMLS:C0023351	DOID:1025
C0024025	DOID:10250
UMLS:C0024025	DOID:10250
C0152456	DOID:10254
UMLS:C0152456	DOID:10254
C0155540	DOID:10261
UMLS:C0155540	DOID:10261
C0026780	DOID:10264
UMLS:C0026780	DOID:10264
C0155655	DOID:10266
UMLS:C0155655	DOID:10266
C0155702	DOID:10272
UMLS:C0155702	DOID:10272
C0029630	DOID:10273
UMLS:C0029630	DOID:10273
C0033578	DOID:10283
UMLS:C0033578	DOID:10283
C0376358	DOID:10283
UMLS:C0376358	DOID:10283
C0600139	DOID:10286
UMLS:C0600139	DOID:10286
C1302530	DOID:10287
UMLS:C1302530	DOID:10287
C1334615	DOID:10289
UMLS:C1334615	DOID:10289
C0030443	DOID:1029
UMLS:C0030443	DOID:1029
C1335512	DOID:10290
UMLS:C1335512	DOID:10290
C0152204	DOID:10293
UMLS:C0152204	DOID:10293
C0034734	DOID:10300
UMLS:C0034734	DOID:10300
C0030583	DOID:10301
UMLS:C0030583	DOID:10301
C0030579	DOID:10302
UMLS:C0030579	DOID:10302
C0037023	DOID:10303
UMLS:C0037023	DOID:10303
C0025297	DOID:10310
UMLS:C0025297	DOID:10310
C0014118	DOID:10314
UMLS:C0014118	DOID:10314
C0375268	DOID:10314
UMLS:C0375268	DOID:10314
C0032273	DOID:10316
UMLS:C0032273	DOID:10316
C0340184	DOID:10319
UMLS:C0340184	DOID:10319
C0003949	DOID:10320
UMLS:C0003949	DOID:10320
C0340177	DOID:10321
UMLS:C0340177	DOID:10321
C0005138	DOID:10322
UMLS:C0005138	DOID:10322
C0006542	DOID:10323
UMLS:C0006542	DOID:10323
C0003164	DOID:10324
UMLS:C0003164	DOID:10324
C0037116	DOID:10325
UMLS:C0037116	DOID:10325
C0006915	DOID:10326
UMLS:C0006915	DOID:10326
C0003165	DOID:10327
UMLS:C0003165	DOID:10327
C0037061	DOID:10328
UMLS:C0037061	DOID:10328
C0238377	DOID:10329
UMLS:C0238377	DOID:10329
C0340186	DOID:10330
UMLS:C0340186	DOID:10330
C0264435	DOID:10331
UMLS:C0264435	DOID:10331
C0271342	DOID:10337
UMLS:C0271342	DOID:10337
C0154653	DOID:10341
UMLS:C0154653	DOID:10341
C0005744	DOID:10348
UMLS:C0005744	DOID:10348
C0037619	DOID:10349
UMLS:C0037619	DOID:10349
C1292777	DOID:1035
UMLS:C1292777	DOID:1035
C0006144	DOID:10350
UMLS:C0006144	DOID:10350
C1305875	DOID:10352
UMLS:C1305875	DOID:10352
C0156318	DOID:10353
UMLS:C0156318	DOID:10353
C0016034	DOID:10354
UMLS:C0016034	DOID:10354
C0154652	DOID:10361
UMLS:C0154652	DOID:10361
C0153602	DOID:10366
UMLS:C0153602	DOID:10366
C1510784	DOID:10368
UMLS:C1510784	DOID:10368
C0023448	DOID:1037
UMLS:C0023448	DOID:1037
C0043388	DOID:10371
UMLS:C0043388	DOID:10371
C0750903	DOID:10375
UMLS:C0750903	DOID:10375
C0002418	DOID:10376
UMLS:C0002418	DOID:10376
C0152190	DOID:10377
UMLS:C0152190	DOID:10377
C0152189	DOID:10378
UMLS:C0152189	DOID:10378
C1510479	DOID:10383
UMLS:C1510479	DOID:10383
C0023486	DOID:1039
UMLS:C0023486	DOID:1039
C0029412	DOID:10393
UMLS:C0029412	DOID:10393
C0152937	DOID:10398
UMLS:C0152937	DOID:10398
C0152938	DOID:10398
UMLS:C0152938	DOID:10398
C0524688	DOID:10398
UMLS:C0524688	DOID:10398
C0153205	DOID:10399
UMLS:C0153205	DOID:10399
C0004623	DOID:104
UMLS:C0004623	DOID:104
C0023434	DOID:1040
UMLS:C0023434	DOID:1040
C0578661	DOID:10400
UMLS:C0578661	DOID:10400
C0001342	DOID:10423
UMLS:C0001342	DOID:10423
C0022738	DOID:10426
UMLS:C0022738	DOID:10426
C0155131	DOID:10428
UMLS:C0155131	DOID:10428
C0155439	DOID:10435
UMLS:C0155439	DOID:10435
C0155072	DOID:10439
UMLS:C0155072	DOID:10439
C0155071	DOID:10440
UMLS:C0155071	DOID:10440
C0155067	DOID:10441
UMLS:C0155067	DOID:10441
C0155070	DOID:10442
UMLS:C0155070	DOID:10442
C0020641	DOID:10443
UMLS:C0020641	DOID:10443
C0155068	DOID:10444
UMLS:C0155068	DOID:10444
C0151844	DOID:10445
UMLS:C0151844	DOID:10445
C0040425	DOID:10456
UMLS:C0040425	DOID:10456
C0149517	DOID:10456
UMLS:C0149517	DOID:10456
C0023241	DOID:10457
UMLS:C0023241	DOID:10457
C0023240	DOID:10458
UMLS:C0023240	DOID:10458
C0009443	DOID:10459
UMLS:C0009443	DOID:10459
C0027441	DOID:10460
UMLS:C0027441	DOID:10460
C0155826	DOID:10460
UMLS:C0155826	DOID:10460
C0266846	DOID:10461
UMLS:C0266846	DOID:10461
C0158317	DOID:10471
UMLS:C0158317	DOID:10471
C0011981	DOID:10480
UMLS:C0011981	DOID:10480
C0152097	DOID:10481
UMLS:C0152097	DOID:10481
C0014850	DOID:10485
UMLS:C0014850	DOID:10485
C0021828	DOID:10486
UMLS:C0021828	DOID:10486
C0019569	DOID:10487
UMLS:C0019569	DOID:10487
C0003466	DOID:10488
UMLS:C0003466	DOID:10488
C0405580	DOID:10493
UMLS:C0405580	DOID:10493
C0155262	DOID:10499
UMLS:C0155262	DOID:10499
C0152107	DOID:10507
UMLS:C0152107	DOID:10507
C0155395	DOID:10516
UMLS:C0155395	DOID:10516
C3831782	DOID:10518
UMLS:C3831782	DOID:10518
C0155396	DOID:10519
UMLS:C0155396	DOID:10519
C0155392	DOID:10520
UMLS:C0155392	DOID:10520
C0155157	DOID:10525
UMLS:C0155157	DOID:10525
C0032310	DOID:10533
UMLS:C0032310	DOID:10533
C0024623	DOID:10534
UMLS:C0024623	DOID:10534
C0038356	DOID:10534
UMLS:C0038356	DOID:10534
C0153421	DOID:10534
UMLS:C0153421	DOID:10534
C0153422	DOID:10534
UMLS:C0153422	DOID:10534
C0153423	DOID:10534
UMLS:C0153423	DOID:10534
C1334585	DOID:10536
UMLS:C1334585	DOID:10536
C0153420	DOID:10538
UMLS:C0153420	DOID:10538
C0349532	DOID:10540
UMLS:C0349532	DOID:10540
C0349530	DOID:10541
UMLS:C0349530	DOID:10541
C0153418	DOID:10544
UMLS:C0153418	DOID:10544
C0153419	DOID:10547
UMLS:C0153419	DOID:10547
C0153417	DOID:10548
UMLS:C0153417	DOID:10548
C0155429	DOID:10550
UMLS:C0155429	DOID:10550
C0025309	DOID:10554
UMLS:C0025309	DOID:10554
C0157456	DOID:10556
UMLS:C0157456	DOID:10556
C0028860	DOID:1056
UMLS:C0028860	DOID:1056
C0153234	DOID:10567
UMLS:C0153234	DOID:10567
C0276007	DOID:10567
UMLS:C0276007	DOID:10567
C1517744	DOID:10567
UMLS:C1517744	DOID:10567
C0275990	DOID:10568
UMLS:C0275990	DOID:10568
C0275998	DOID:10568
UMLS:C0275998	DOID:10568
C0343834	DOID:10568
UMLS:C0343834	DOID:10568
C0029442	DOID:10573
UMLS:C0029442	DOID:10573
C0006705	DOID:10575
UMLS:C0006705	DOID:10575
C0023520	DOID:10579
UMLS:C0023520	DOID:10579
C0023522	DOID:10581
UMLS:C0023522	DOID:10581
C0034960	DOID:10582
UMLS:C0034960	DOID:10582
C0035334	DOID:10584
UMLS:C0035334	DOID:10584
C0220701	DOID:10584
UMLS:C0220701	DOID:10584
C0023521	DOID:10587
UMLS:C0023521	DOID:10587
C0162309	DOID:10588
UMLS:C0162309	DOID:10588
C0025362	DOID:1059
UMLS:C0025362	DOID:1059
C0156664	DOID:10590
UMLS:C0156664	DOID:10590
C0032914	DOID:10591
UMLS:C0032914	DOID:10591
C0154756	DOID:10593
UMLS:C0154756	DOID:10593
C0007959	DOID:10595
UMLS:C0007959	DOID:10595
C0041326	DOID:106
UMLS:C0041326	DOID:106
C0152531	DOID:106
UMLS:C0152531	DOID:106
C0018609	DOID:1060
UMLS:C0018609	DOID:1060
C0008701	DOID:10600
UMLS:C0008701	DOID:10600
C0271650	DOID:10603
UMLS:C0271650	DOID:10603
C0022951	DOID:10604
UMLS:C0022951	DOID:10604
C0036992	DOID:10605
UMLS:C0036992	DOID:10605
C0005750	DOID:10606
UMLS:C0005750	DOID:10606
C0038054	DOID:10607
UMLS:C0038054	DOID:10607
C0007570	DOID:10608
UMLS:C0007570	DOID:10608
C0035579	DOID:10609
UMLS:C0035579	DOID:10609
C0152166	DOID:10610
UMLS:C0152166	DOID:10610
C0033680	DOID:10611
UMLS:C0033680	DOID:10611
C0149526	DOID:10612
UMLS:C0149526	DOID:10612
C0153195	DOID:10615
UMLS:C0153195	DOID:10615
C0269061	DOID:10616
UMLS:C0269061	DOID:10616
C0596869	DOID:10619
UMLS:C0596869	DOID:10619
C0015624	DOID:1062
UMLS:C0015624	DOID:1062
C0341703	DOID:1062
UMLS:C0341703	DOID:1062
C0155291	DOID:10627
UMLS:C0155291	DOID:10627
C0026010	DOID:10629
UMLS:C0026010	DOID:10629
C0027707	DOID:1063
UMLS:C0027707	DOID:1063
C0155295	DOID:10631
UMLS:C0155295	DOID:10631
C0043207	DOID:10632
UMLS:C0043207	DOID:10632
C2931187	DOID:1064
UMLS:C2931187	DOID:1064
C1443045	DOID:10646
UMLS:C1443045	DOID:10646
C0155640	DOID:10648
UMLS:C0155640	DOID:10648
C0155636	DOID:10649
UMLS:C0155636	DOID:10649
C0155627	DOID:10651
UMLS:C0155627	DOID:10651
C0002395	DOID:10652
UMLS:C0002395	DOID:10652
C0940607	DOID:10655
UMLS:C0940607	DOID:10655
C1333092	DOID:10656
UMLS:C1333092	DOID:10656
C1333094	DOID:10657
UMLS:C1333094	DOID:10657
C0154944	DOID:1066
UMLS:C0154944	DOID:1066
C1334673	DOID:10660
UMLS:C1334673	DOID:10660
C1334653	DOID:10661
UMLS:C1334653	DOID:10661
C0017612	DOID:1067
UMLS:C0017612	DOID:1067
C0152243	DOID:10686
UMLS:C0152243	DOID:10686
C0020565	DOID:10688
UMLS:C0020565	DOID:10688
C0024894	DOID:10690
UMLS:C0024894	DOID:10690
C0156321	DOID:10691
UMLS:C0156321	DOID:10691
C0154774	DOID:10697
UMLS:C0154774	DOID:10697
C0030424	DOID:10699
UMLS:C0030424	DOID:10699
C0339573	DOID:1070
UMLS:C0339573	DOID:1070
C0017536	DOID:10718
UMLS:C0017536	DOID:10718
C0154138	DOID:10719
UMLS:C0154138	DOID:10719
C0020544	DOID:1073
UMLS:C0020544	DOID:1073
C0035078	DOID:1074
UMLS:C0035078	DOID:1074
C0007788	DOID:10742
UMLS:C0007788	DOID:10742
C0346866	DOID:10744
UMLS:C0346866	DOID:10744
C0029882	DOID:10754
UMLS:C0029882	DOID:10754
C0155448	DOID:10755
UMLS:C0155448	DOID:10755
C0155449	DOID:10755
UMLS:C0155449	DOID:10755
C0155450	DOID:10755
UMLS:C0155450	DOID:10755
C0085697	DOID:1076
UMLS:C0085697	DOID:1076
C0020541	DOID:10762
UMLS:C0020541	DOID:10762
C0020538	DOID:10763
UMLS:C0020538	DOID:10763
C0034155	DOID:10772
UMLS:C0034155	DOID:10772
C0282312	DOID:10773
UMLS:C0282312	DOID:10773
C0155689	DOID:10778
UMLS:C0155689	DOID:10778
C0155690	DOID:10779
UMLS:C0155690	DOID:10779
C0152264	DOID:10780
UMLS:C0152264	DOID:10780
C0025469	DOID:10782
UMLS:C0025469	DOID:10782
C0025637	DOID:10783
UMLS:C0025637	DOID:10783
C0025322	DOID:10787
UMLS:C0025322	DOID:10787
C0036850	DOID:1079
UMLS:C0036850	DOID:1079
C0008683	DOID:10790
UMLS:C0008683	DOID:10790
C0016735	DOID:10791
UMLS:C0016735	DOID:10791
C0008698	DOID:10792
UMLS:C0008698	DOID:10792
C0008712	DOID:10793
UMLS:C0008712	DOID:10793
C0037886	DOID:10794
UMLS:C0037886	DOID:10794
C0016085	DOID:1080
UMLS:C0016085	DOID:1080
C0153193	DOID:10802
UMLS:C0153193	DOID:10802
C0038358	DOID:10808
UMLS:C0038358	DOID:10808
C0024759	DOID:1081
UMLS:C0024759	DOID:1081
C0158321	DOID:10810
UMLS:C0158321	DOID:10810
C0728864	DOID:10811
UMLS:C0728864	DOID:10811
C1334923	DOID:10812
UMLS:C1334923	DOID:10812
C1334921	DOID:10813
UMLS:C1334921	DOID:10813
C0278804	DOID:10816
UMLS:C0278804	DOID:10816
C0036913	DOID:10817
UMLS:C0036913	DOID:10817
C0012602	DOID:1082
UMLS:C0012602	DOID:1082
C0024588	DOID:10823
UMLS:C0024588	DOID:10823
C0020540	DOID:10824
UMLS:C0020540	DOID:10824
C0085580	DOID:10825
UMLS:C0085580	DOID:10825
C0042979	DOID:10834
UMLS:C0042979	DOID:10834
C0156315	DOID:10835
UMLS:C0156315	DOID:10835
C0153065	DOID:10841
UMLS:C0153065	DOID:10841
C0153066	DOID:10842
UMLS:C0153066	DOID:10842
C0153064	DOID:10843
UMLS:C0153064	DOID:10843
C0014057	DOID:10844
UMLS:C0014057	DOID:10844
C0014060	DOID:10845
UMLS:C0014060	DOID:10845
C0267367	DOID:10846
UMLS:C0267367	DOID:10846
C0036908	DOID:10849
UMLS:C0036908	DOID:10849
C0152096	DOID:1085
UMLS:C0152096	DOID:1085
C0155492	DOID:10852
UMLS:C0155492	DOID:10852
C0029773	DOID:10854
UMLS:C0029773	DOID:10854
C0152221	DOID:10863
UMLS:C0152221	DOID:10863
C0271370	DOID:10864
UMLS:C0271370	DOID:10864
C0271355	DOID:10865
UMLS:C0271355	DOID:10865
C0271371	DOID:10866
UMLS:C0271371	DOID:10866
C0242383	DOID:10871
UMLS:C0242383	DOID:10871
C0271084	DOID:10873
UMLS:C0271084	DOID:10873
C0025299	DOID:1088
UMLS:C0025299	DOID:1088
C0155772	DOID:10880
UMLS:C0155772	DOID:10880
C0018572	DOID:10881
UMLS:C0018572	DOID:10881
C0032238	DOID:10882
UMLS:C0032238	DOID:10882
C0019338	DOID:10883
UMLS:C0019338	DOID:10883
C0023348	DOID:10887
UMLS:C0023348	DOID:10887
C0560648	DOID:1089
UMLS:C0560648	DOID:1089
C0848558	DOID:10892
UMLS:C0848558	DOID:10892
C0025958	DOID:10907
UMLS:C0025958	DOID:10907
C0020255	DOID:10908
UMLS:C0020255	DOID:10908
C0040435	DOID:1091
UMLS:C0040435	DOID:1091
C0155583	DOID:10913
UMLS:C0155583	DOID:10913
C0002622	DOID:10914
UMLS:C0002622	DOID:10914
C0002625	DOID:10914
UMLS:C0002625	DOID:10914
C0349464	DOID:10915
UMLS:C0349464	DOID:10915
C0549160	DOID:10921
UMLS:C0549160	DOID:10921
C0002895	DOID:10923
UMLS:C0002895	DOID:10923
C0156042	DOID:10927
UMLS:C0156042	DOID:10927
C0006012	DOID:10930
UMLS:C0006012	DOID:10930
C0011548	DOID:10931
UMLS:C0011548	DOID:10931
C0009595	DOID:10932
UMLS:C0009595	DOID:10932
C0028768	DOID:10933
UMLS:C0028768	DOID:10933
C0026773	DOID:10934
UMLS:C0026773	DOID:10934
C0012746	DOID:10935
UMLS:C0012746	DOID:10935
C0041857	DOID:10935
UMLS:C0041857	DOID:10935
C0036339	DOID:10936
UMLS:C0036339	DOID:10936
C0021122	DOID:10937
UMLS:C0021122	DOID:10937
C0030477	DOID:10938
UMLS:C0030477	DOID:10938
C0003431	DOID:10939
UMLS:C0003431	DOID:10939
C0041671	DOID:1094
UMLS:C0041671	DOID:1094
C0007766	DOID:10941
UMLS:C0007766	DOID:10941
C0040409	DOID:10944
UMLS:C0040409	DOID:10944
C0027697	DOID:10952
UMLS:C0027697	DOID:10952
C0038463	DOID:10955
UMLS:C0038463	DOID:10955
C0155489	DOID:10963
UMLS:C0155489	DOID:10963
C0008374	DOID:10964
UMLS:C0008374	DOID:10964
C0155490	DOID:10964
UMLS:C0155490	DOID:10964
C0023882	DOID:10965
UMLS:C0023882	DOID:10965
C0154695	DOID:10965
UMLS:C0154695	DOID:10965
C0027721	DOID:10966
UMLS:C0027721	DOID:10966
C0270805	DOID:10967
UMLS:C0270805	DOID:10967
C0154698	DOID:10968
UMLS:C0154698	DOID:10968
C0392550	DOID:10969
UMLS:C0392550	DOID:10969
C0154697	DOID:10970
UMLS:C0154697	DOID:10970
C0156327	DOID:10971
UMLS:C0156327	DOID:10971
C0036133	DOID:10972
UMLS:C0036133	DOID:10972
C0269038	DOID:10973
UMLS:C0269038	DOID:10973
C0029051	DOID:10974
UMLS:C0029051	DOID:10974
C0017665	DOID:10976
UMLS:C0017665	DOID:10976
C0014761	DOID:1098
UMLS:C0014761	DOID:1098
C0027706	DOID:10983
UMLS:C0027706	DOID:10983
C0012624	DOID:10986
UMLS:C0012624	DOID:10986
C0042370	DOID:10989
UMLS:C0042370	DOID:10989
C0002312	DOID:1099
UMLS:C0002312	DOID:1099
C0751739	DOID:10991
UMLS:C0751739	DOID:10991
C0014077	DOID:10992
UMLS:C0014077	DOID:10992
C0271163	DOID:10997
UMLS:C0271163	DOID:10997
C0023308	DOID:110
UMLS:C0023308	DOID:110
C0029928	DOID:1100
UMLS:C0029928	DOID:1100
C0156183	DOID:11014
UMLS:C0156183	DOID:11014
C0155161	DOID:11028
UMLS:C0155161	DOID:11028
C0152255	DOID:11029
UMLS:C0152255	DOID:11029
C0010037	DOID:11030
UMLS:C0010037	DOID:11030
C0155111	DOID:11031
UMLS:C0155111	DOID:11031
C0155110	DOID:11032
UMLS:C0155110	DOID:11032
C0155109	DOID:11033
UMLS:C0155109	DOID:11033
C0474442	DOID:11034
UMLS:C0474442	DOID:11034
C0341694	DOID:11036
UMLS:C0341694	DOID:11036
C0236795	DOID:11037
UMLS:C0236795	DOID:11037
C0683416	DOID:11038
UMLS:C0683416	DOID:11038
C0015773	DOID:11042
UMLS:C0015773	DOID:11042
C0265706	DOID:11044
UMLS:C0265706	DOID:11044
C0025048	DOID:11049
UMLS:C0025048	DOID:11049
C0005684	DOID:11054
UMLS:C0005684	DOID:11054
C0005695	DOID:11054
UMLS:C0005695	DOID:11054
C0030636	DOID:11055
UMLS:C0030636	DOID:11055
C1333459	DOID:1106
UMLS:C1333459	DOID:1106
C0032046	DOID:11060
UMLS:C0032046	DOID:11060
C0152018	DOID:1107
UMLS:C0152018	DOID:1107
C0006309	DOID:11077
UMLS:C0006309	DOID:11077
C0019575	DOID:11079
UMLS:C0019575	DOID:11079
C1333460	DOID:1108
UMLS:C1333460	DOID:1108
C0027030	DOID:11080
UMLS:C0027030	DOID:11080
C0008512	DOID:11086
UMLS:C0008512	DOID:11086
C0004045	DOID:11088
UMLS:C0004045	DOID:11088
C0034362	DOID:11100
UMLS:C0034362	DOID:11100
C0040830	DOID:11101
UMLS:C0040830	DOID:11101
C0004771	DOID:11102
UMLS:C0004771	DOID:11102
C0035597	DOID:11103
UMLS:C0035597	DOID:11103
C0038041	DOID:11104
UMLS:C0038041	DOID:11104
C0311338	DOID:11105
UMLS:C0311338	DOID:11105
C0020295	DOID:11111
UMLS:C0020295	DOID:11111
C0040517	DOID:11119
UMLS:C0040517	DOID:11119
C0154466	DOID:11120
UMLS:C0154466	DOID:11120
C0034103	DOID:11121
UMLS:C0034103	DOID:11121
C0034152	DOID:11123
UMLS:C0034152	DOID:11123
C0235604	DOID:11125
UMLS:C0235604	DOID:11125
C0154301	DOID:11126
UMLS:C0154301	DOID:11126
C0155487	DOID:11129
UMLS:C0155487	DOID:11129
C0155616	DOID:11130
UMLS:C0155616	DOID:11130
C1443972	DOID:11133
UMLS:C1443972	DOID:11133
C0155231	DOID:11134
UMLS:C0155231	DOID:11134
C1333466	DOID:1114
UMLS:C1333466	DOID:1114
C0154968	DOID:11148
UMLS:C0154968	DOID:11148
C1135189	DOID:11149
UMLS:C1135189	DOID:11149
C0153519	DOID:1115
UMLS:C0153519	DOID:1115
C0947622	DOID:11151
UMLS:C0947622	DOID:11151
