source_id	target_id
MONDO:0000487	DOID:0050846
MONDO_0000487	DOID:0050846
MONDO:0000488	DOID:0050849
MONDO_0000488	DOID:0050849
MONDO:0000489	DOID:0050850
MONDO_0000489	DOID:0050850
MONDO:0000490	DOID:0050851
MONDO_0000490	DOID:0050851
MONDO:0000491	DOID:0050852
MONDO_0000491	DOID:0050852
MONDO:0000492	DOID:0050853
MONDO_0000492	DOID:0050853
MONDO:0000494	DOID:0050855
MONDO_0000494	DOID:0050855
MONDO:0000495	DOID:0050856
MONDO_0000495	DOID:0050856
MONDO:0000496	DOID:0050859
MONDO_0000496	DOID:0050859
MONDO:0000497	DOID:0050862
MONDO_0000497	DOID:0050862
MONDO:0000498	DOID:0050863
MONDO_0000498	DOID:0050863
MONDO:0000499	DOID:0050864
MONDO_0000499	DOID:0050864
MONDO:0000500	DOID:0050865
MONDO_0000500	DOID:0050865
MONDO:0000502	DOID:0050869
MONDO_0000502	DOID:0050869
MONDO:0000503	DOID:0050870
MONDO_0000503	DOID:0050870
MONDO:0000507	DOID:0050881
MONDO_0000507	DOID:0050881
MONDO:0000508	DOID:0050888
MONDO_0000508	DOID:0050888
MONDO:0000509	DOID:0050889
MONDO_0000509	DOID:0050889
MONDO:0000510	DOID:0050890
MONDO_0000510	DOID:0050890
MONDO:0000513	DOID:0050895
MONDO_0000513	DOID:0050895
MONDO:0000514	DOID:0050896
MONDO_0000514	DOID:0050896
MONDO:0000515	DOID:0050897
MONDO_0000515	DOID:0050897
MONDO:0000516	DOID:0050898
MONDO_0000516	DOID:0050898
MONDO:0000517	DOID:0050899
MONDO_0000517	DOID:0050899
MONDO:0000518	DOID:0050900
MONDO_0000518	DOID:0050900
MONDO:0000519	DOID:0050901
MONDO_0000519	DOID:0050901
MONDO:0000520	DOID:0050903
MONDO_0000520	DOID:0050903
MONDO:0000521	DOID:0050904
MONDO_0000521	DOID:0050904
MONDO:0000524	DOID:0050907
MONDO_0000524	DOID:0050907
MONDO:0000525	DOID:0050910
MONDO_0000525	DOID:0050910
MONDO:0000527	DOID:0050912
MONDO_0000527	DOID:0050912
MONDO:0000530	DOID:0050915
MONDO_0000530	DOID:0050915
MONDO:0000531	DOID:0050916
MONDO_0000531	DOID:0050916
MONDO:0000532	DOID:0050917
MONDO_0000532	DOID:0050917
MONDO:0000534	DOID:0050919
MONDO_0000534	DOID:0050919
MONDO:0000536	DOID:0050921
MONDO_0000536	DOID:0050921
MONDO:0000539	DOID:0050924
MONDO_0000539	DOID:0050924
MONDO:0000540	DOID:0050925
MONDO_0000540	DOID:0050925
MONDO:0000541	DOID:0050926
MONDO_0000541	DOID:0050926
MONDO:0000543	DOID:0050928
MONDO_0000543	DOID:0050928
MONDO:0000544	DOID:0050929
MONDO_0000544	DOID:0050929
MONDO:0000545	DOID:0050930
MONDO_0000545	DOID:0050930
MONDO:0000548	DOID:0050934
MONDO_0000548	DOID:0050934
MONDO:0000549	DOID:0050935
MONDO_0000549	DOID:0050935
MONDO:0000550	DOID:0050936
MONDO_0000550	DOID:0050936
MONDO:0000551	DOID:0050937
MONDO_0000551	DOID:0050937
MONDO:0000552	DOID:0050938
MONDO_0000552	DOID:0050938
MONDO:0000553	DOID:0050939
MONDO_0000553	DOID:0050939
MONDO:0000554	DOID:0050940
MONDO_0000554	DOID:0050940
MONDO:0000563	DOID:0050988
MONDO_0000563	DOID:0050988
MONDO:0000565	DOID:0060000
MONDO_0000565	DOID:0060000
MONDO:0000568	DOID:0060004
MONDO_0000568	DOID:0060004
MONDO:0000569	DOID:0060005
MONDO_0000569	DOID:0060005
MONDO:0000572	DOID:0060011
MONDO_0000572	DOID:0060011
MONDO:0000573	DOID:0060012
MONDO_0000573	DOID:0060012
MONDO:0000583	DOID:0060026
MONDO_0000583	DOID:0060026
MONDO:0000586	DOID:0060029
MONDO_0000586	DOID:0060029
MONDO:0000587	DOID:0060030
MONDO_0000587	DOID:0060030
MONDO:0000588	DOID:0060031
MONDO_0000588	DOID:0060031
MONDO:0000589	DOID:0060032
MONDO_0000589	DOID:0060032
MONDO:0000590	DOID:0060033
MONDO_0000590	DOID:0060033
MONDO:0000591	DOID:0060036
MONDO_0000591	DOID:0060036
MONDO:0000592	DOID:0060038
MONDO_0000592	DOID:0060038
MONDO:0000594	DOID:0060040
MONDO_0000594	DOID:0060040
MONDO:0000595	DOID:0060043
MONDO_0000595	DOID:0060043
MONDO:0000596	DOID:0060044
MONDO_0000596	DOID:0060044
MONDO:0000597	DOID:0060045
MONDO_0000597	DOID:0060045
MONDO:0000598	DOID:0060046
MONDO_0000598	DOID:0060046
MONDO:0000599	DOID:0060047
MONDO_0000599	DOID:0060047
MONDO:0000600	DOID:0060048
MONDO_0000600	DOID:0060048
MONDO:0000602	DOID:0060050
MONDO_0000602	DOID:0060050
MONDO:0000603	DOID:0060051
MONDO_0000603	DOID:0060051
MONDO:0000605	DOID:0060056
MONDO_0000605	DOID:0060056
MONDO:0000607	DOID:0060061
MONDO_0000607	DOID:0060061
MONDO:0000608	DOID:0060062
MONDO_0000608	DOID:0060062
MONDO:0000610	DOID:0060068
MONDO_0000610	DOID:0060068
MONDO:0000611	DOID:0060071
MONDO_0000611	DOID:0060071
MONDO:0000612	DOID:0060073
MONDO_0000612	DOID:0060073
MONDO:0000615	DOID:0060077
MONDO_0000615	DOID:0060077
MONDO:0000616	DOID:0060078
MONDO_0000616	DOID:0060078
MONDO:0000618	DOID:0060080
MONDO_0000618	DOID:0060080
MONDO:0000620	DOID:0060082
MONDO_0000620	DOID:0060082
MONDO:0000621	DOID:0060083
MONDO_0000621	DOID:0060083
MONDO:0000624	DOID:0060086
MONDO_0000624	DOID:0060086
MONDO:0000625	DOID:0060087
MONDO_0000625	DOID:0060087
MONDO:0000626	DOID:0060088
MONDO_0000626	DOID:0060088
MONDO:0000627	DOID:0060089
MONDO_0000627	DOID:0060089
MONDO:0000628	DOID:0060090
MONDO_0000628	DOID:0060090
MONDO:0000629	DOID:0060091
MONDO_0000629	DOID:0060091
MONDO:0000630	DOID:0060092
MONDO_0000630	DOID:0060092
MONDO:0000631	DOID:0060094
MONDO_0000631	DOID:0060094
MONDO:0000632	DOID:0060095
MONDO_0000632	DOID:0060095
MONDO:0000633	DOID:0060096
MONDO_0000633	DOID:0060096
MONDO:0000634	DOID:0060097
MONDO_0000634	DOID:0060097
MONDO:0000636	DOID:0060099
MONDO_0000636	DOID:0060099
MONDO:0000637	DOID:0060100
MONDO_0000637	DOID:0060100
MONDO:0000639	DOID:0060102
MONDO_0000639	DOID:0060102
MONDO:0000640	DOID:0060103
MONDO_0000640	DOID:0060103
MONDO:0000643	DOID:0060109
MONDO_0000643	DOID:0060109
MONDO:0000644	DOID:0060110
MONDO_0000644	DOID:0060110
MONDO:0000645	DOID:0060111
MONDO_0000645	DOID:0060111
MONDO:0000646	DOID:0060112
MONDO_0000646	DOID:0060112
MONDO:0000647	DOID:0060114
MONDO_0000647	DOID:0060114
MONDO:0000648	DOID:0060115
MONDO_0000648	DOID:0060115
MONDO:0000649	DOID:0060116
MONDO_0000649	DOID:0060116
MONDO:0000650	DOID:0060117
MONDO_0000650	DOID:0060117
MONDO:0000652	DOID:0060121
MONDO_0000652	DOID:0060121
MONDO:0000653	DOID:0060122
MONDO_0000653	DOID:0060122
MONDO:0000654	DOID:0060123
MONDO_0000654	DOID:0060123
MONDO:0000659	DOID:0060129
MONDO_0000659	DOID:0060129
MONDO:0000660	DOID:0060130
MONDO_0000660	DOID:0060130
MONDO:0000661	DOID:0060131
MONDO_0000661	DOID:0060131
MONDO:0000662	DOID:0060132
MONDO_0000662	DOID:0060132
MONDO:0000663	DOID:0060133
MONDO_0000663	DOID:0060133
MONDO:0000664	DOID:0060134
MONDO_0000664	DOID:0060134
MONDO:0000665	DOID:0060135
MONDO_0000665	DOID:0060135
MONDO:0000666	DOID:0060136
MONDO_0000666	DOID:0060136
MONDO:0000667	DOID:0060137
MONDO_0000667	DOID:0060137
MONDO:0000668	DOID:0060138
MONDO_0000668	DOID:0060138
MONDO:0000669	DOID:0060139
MONDO_0000669	DOID:0060139
MONDO:0000670	DOID:0060140
MONDO_0000670	DOID:0060140
MONDO:0000671	DOID:0060141
MONDO_0000671	DOID:0060141
MONDO:0000672	DOID:0060142
MONDO_0000672	DOID:0060142
MONDO:0000673	DOID:0060143
MONDO_0000673	DOID:0060143
MONDO:0000674	DOID:0060144
MONDO_0000674	DOID:0060144
MONDO:0000675	DOID:0060145
MONDO_0000675	DOID:0060145
MONDO:0000676	DOID:0060146
MONDO_0000676	DOID:0060146
MONDO:0000677	DOID:0060147
MONDO_0000677	DOID:0060147
MONDO:0000678	DOID:0060148
MONDO_0000678	DOID:0060148
MONDO:0000679	DOID:0060149
MONDO_0000679	DOID:0060149
MONDO:0000680	DOID:0060150
MONDO_0000680	DOID:0060150
MONDO:0000681	DOID:0060151
MONDO_0000681	DOID:0060151
MONDO:0000682	DOID:0060152
MONDO_0000682	DOID:0060152
MONDO:0000683	DOID:0060153
MONDO_0000683	DOID:0060153
MONDO:0000684	DOID:0060154
MONDO_0000684	DOID:0060154
MONDO:0000685	DOID:0060155
MONDO_0000685	DOID:0060155
MONDO:0000686	DOID:0060156
MONDO_0000686	DOID:0060156
MONDO:0000687	DOID:0060157
MONDO_0000687	DOID:0060157
MONDO:0000688	DOID:0060159
MONDO_0000688	DOID:0060159
MONDO:0000690	DOID:0060163
MONDO_0000690	DOID:0060163
MONDO:0000693	DOID:0060166
MONDO_0000693	DOID:0060166
MONDO:0000694	DOID:0060167
MONDO_0000694	DOID:0060167
MONDO:0000698	DOID:0060176
MONDO_0000698	DOID:0060176
MONDO:0000700	DOID:0060178
MONDO_0000700	DOID:0060178
MONDO:0000701	DOID:0060181
MONDO_0000701	DOID:0060181
MONDO:0000702	DOID:0060182
MONDO_0000702	DOID:0060182
MONDO:0000703	DOID:0060183
MONDO_0000703	DOID:0060183
MONDO:0000704	DOID:0060184
MONDO_0000704	DOID:0060184
MONDO:0000705	DOID:0060185
MONDO_0000705	DOID:0060185
MONDO:0000706	DOID:0060186
MONDO_0000706	DOID:0060186
MONDO:0000707	DOID:0060187
MONDO_0000707	DOID:0060187
MONDO:0000708	DOID:0060188
MONDO_0000708	DOID:0060188
MONDO:0000709	DOID:0060189
MONDO_0000709	DOID:0060189
MONDO:0000710	DOID:0060191
MONDO_0000710	DOID:0060191
MONDO:0000715	DOID:0060219
MONDO_0000715	DOID:0060219
MONDO:0000716	DOID:0060223
MONDO_0000716	DOID:0060223
MONDO:0000722	DOID:0060242
MONDO_0000722	DOID:0060242
MONDO:0000723	DOID:0060243
MONDO_0000723	DOID:0060243
MONDO:0000724	DOID:0060244
MONDO_0000724	DOID:0060244
MONDO:0000726	DOID:0060250
MONDO_0000726	DOID:0060250
MONDO:0000727	DOID:0060253
MONDO_0000727	DOID:0060253
MONDO:0000728	DOID:0060260
MONDO_0000728	DOID:0060260
MONDO:0000732	DOID:0060286
MONDO_0000732	DOID:0060286
MONDO:0000733	DOID:0060287
MONDO_0000733	DOID:0060287
MONDO:0000734	DOID:0060289
MONDO_0000734	DOID:0060289
MONDO:0000736	DOID:0060304
MONDO_0000736	DOID:0060304
MONDO:0000739	DOID:0060310
MONDO_0000739	DOID:0060310
MONDO:0000740	DOID:0060311
MONDO_0000740	DOID:0060311
MONDO:0000741	DOID:0060312
MONDO_0000741	DOID:0060312
MONDO:0000743	DOID:0060315
MONDO_0000743	DOID:0060315
MONDO:0000744	DOID:0060317
MONDO_0000744	DOID:0060317
MONDO:0000745	DOID:0060319
MONDO_0000745	DOID:0060319
MONDO:0000748	DOID:0060322
MONDO_0000748	DOID:0060322
MONDO:0000749	DOID:0060323
MONDO_0000749	DOID:0060323
MONDO:0000750	DOID:0060324
MONDO_0000750	DOID:0060324
MONDO:0000751	DOID:0060325
MONDO_0000751	DOID:0060325
MONDO:0000754	DOID:0060328
MONDO_0000754	DOID:0060328
MONDO:0000755	DOID:0060329
MONDO_0000755	DOID:0060329
MONDO:0000756	DOID:0060338
MONDO_0000756	DOID:0060338
MONDO:0000757	DOID:0060343
MONDO_0000757	DOID:0060343
MONDO:0000758	DOID:0060345
MONDO_0000758	DOID:0060345
MONDO:0000761	DOID:0060388
MONDO_0000761	DOID:0060388
MONDO:0000762	DOID:0060429
MONDO_0000762	DOID:0060429
MONDO:0000763	DOID:0060440
MONDO_0000763	DOID:0060440
MONDO:0000764	DOID:0060441
MONDO_0000764	DOID:0060441
MONDO:0000766	DOID:0060443
MONDO_0000766	DOID:0060443
MONDO:0000771	DOID:0060496
MONDO_0000771	DOID:0060496
MONDO:0000774	DOID:0040087
MONDO_0000774	DOID:0040087
MONDO:0000774	DOID:0060499
MONDO_0000774	DOID:0060499
MONDO:0000775	DOID:0060500
MONDO_0000775	DOID:0060500
MONDO:0000777	DOID:0060502
MONDO_0000777	DOID:0060502
MONDO:0000807	DOID:0060532
MONDO_0000807	DOID:0060532
MONDO:0000809	DOID:0060538
MONDO_0000809	DOID:0060538
MONDO:0000811	DOID:0060562
MONDO_0000811	DOID:0060562
MONDO:0000812	DOID:0060564
MONDO_0000812	DOID:0060564
MONDO:0000813	DOID:0060570
MONDO_0000813	DOID:0060570
MONDO:0000814	DOID:0060592
MONDO_0000814	DOID:0060592
MONDO:0000815	DOID:0060606
MONDO_0000815	DOID:0060606
MONDO:0000816	DOID:0060611
MONDO_0000816	DOID:0060611
MONDO:0000819	DOID:0060668
MONDO_0000819	DOID:0060668
MONDO:0000820	DOID:0060669
MONDO_0000820	DOID:0060669
MONDO:0000824	DOID:0060774
MONDO_0000824	DOID:0060774
MONDO:0000827	DOID:0060859
MONDO_0000827	DOID:0060859
MONDO:0000828	DOID:0060893
MONDO_0000828	DOID:0060893
MONDO:0000831	DOID:0060903
MONDO_0000831	DOID:0060903
MONDO:0000833	DOID:0080005
MONDO_0000833	DOID:0080005
MONDO:0000836	DOID:0080010
MONDO_0000836	DOID:0080010
MONDO:0000837	DOID:0080011
MONDO_0000837	DOID:0080011
MONDO:0000840	DOID:0080018
MONDO_0000840	DOID:0080018
MONDO:0000845	DOID:0080031
MONDO_0000845	DOID:0080031
MONDO:0000849	DOID:0080040
MONDO_0000849	DOID:0080040
MONDO:0000858	DOID:0080072
MONDO_0000858	DOID:0080072
MONDO:0000859	DOID:0080073
MONDO_0000859	DOID:0080073
MONDO:0000863	DOID:0080099
MONDO_0000863	DOID:0080099
MONDO:0000870	DOID:0080144
MONDO_0000870	DOID:0080144
MONDO:0000871	DOID:0080145
MONDO_0000871	DOID:0080145
MONDO:0000872	DOID:0080146
MONDO_0000872	DOID:0080146
MONDO:0000873	DOID:0080147
MONDO_0000873	DOID:0080147
MONDO:0000874	DOID:0080148
MONDO_0000874	DOID:0080148
MONDO:0000875	DOID:0080149
MONDO_0000875	DOID:0080149
